prop_min,prop_covert,beta,prop_covert_top_k,prop_overt_top_k,prop_covert_rescaled,prop_all_minorities_top_k
0.15000000000000002,0.15000000000000002,0.65,0.09846153846153846,0.0,0.30000000000000004,0.09846153846153846
0.15000000000000002,0.15000000000000002,0.7,0.09142857142857143,0.0,0.30000000000000004,0.09142857142857143
0.15000000000000002,0.15000000000000002,0.75,0.08533333333333333,0.0,0.30000000000000004,0.08533333333333333
0.15000000000000002,0.15000000000000002,0.8,0.08,0.0,0.30000000000000004,0.08
0.15000000000000002,0.15000000000000002,0.85,0.07529411764705882,0.0,0.30000000000000004,0.07529411764705882
0.15000000000000002,0.15000000000000002,0.9,0.07111111111111111,0.0,0.30000000000000004,0.07111111111111111
0.15000000000000002,0.15000000000000002,0.95,0.10526315789473684,0.0,0.30000000000000004,0.10526315789473684
0.15000000000000002,0.15000000000000002,1.0,0.15,0.0,0.30000000000000004,0.15
0.15000000000000002,0.15000000000000002,0.05,0.18,0.0,0.30000000000000004,0.18
0.15000000000000002,0.15000000000000002,0.1,0.17,0.0,0.30000000000000004,0.17
0.15000000000000002,0.15000000000000002,0.15,0.18,0.0,0.30000000000000004,0.18
0.15000000000000002,0.15000000000000002,0.2,0.185,0.0,0.30000000000000004,0.185
0.15000000000000002,0.15000000000000002,0.25,0.176,0.0,0.30000000000000004,0.176
0.15000000000000002,0.15000000000000002,0.3,0.18,0.0,0.30000000000000004,0.18
0.15000000000000002,0.15000000000000002,0.35,0.17142857142857143,0.0,0.30000000000000004,0.17142857142857143
0.15000000000000002,0.15000000000000002,0.4,0.1575,0.0,0.30000000000000004,0.1575
0.15000000000000002,0.15000000000000002,0.45,0.14,0.0,0.30000000000000004,0.14
0.15000000000000002,0.15000000000000002,0.5,0.126,0.0,0.30000000000000004,0.126
0.15000000000000002,0.15000000000000002,0.55,0.11454545454545455,0.0,0.30000000000000004,0.11454545454545455
0.15000000000000002,0.15000000000000002,0.6,0.105,0.0,0.30000000000000004,0.105
0.15000000000000002,0.15000000000000002,0.65,0.09692307692307692,0.0,0.30000000000000004,0.09692307692307692
0.15000000000000002,0.15000000000000002,0.7,0.09,0.0,0.30000000000000004,0.09
0.15000000000000002,0.15000000000000002,0.75,0.084,0.0,0.30000000000000004,0.084
0.15000000000000002,0.15000000000000002,0.8,0.07875,0.0,0.30000000000000004,0.07875
0.15000000000000002,0.15000000000000002,0.85,0.07411764705882352,0.0,0.30000000000000004,0.07411764705882352
0.15000000000000002,0.15000000000000002,0.9,0.07,0.0,0.30000000000000004,0.07
0.15000000000000002,0.15000000000000002,0.95,0.10526315789473684,0.0,0.30000000000000004,0.10526315789473684
0.15000000000000002,0.15000000000000002,1.0,0.15,0.0,0.30000000000000004,0.15
0.15000000000000002,0.15000000000000002,0.05,0.28,0.0,0.30000000000000004,0.28
0.15000000000000002,0.15000000000000002,0.1,0.23,0.0,0.30000000000000004,0.23
0.15000000000000002,0.15000000000000002,0.15,0.18666666666666668,0.0,0.30000000000000004,0.18666666666666668
0.15000000000000002,0.15000000000000002,0.2,0.195,0.0,0.30000000000000004,0.195
0.15000000000000002,0.15000000000000002,0.25,0.168,0.0,0.30000000000000004,0.168
0.15000000000000002,0.15000000000000002,0.3,0.17,0.0,0.30000000000000004,0.17
0.15000000000000002,0.15000000000000002,0.35,0.1742857142857143,0.0,0.30000000000000004,0.1742857142857143
0.15000000000000002,0.15000000000000002,0.4,0.1575,0.0,0.30000000000000004,0.1575
0.15000000000000002,0.15000000000000002,0.45,0.14,0.0,0.30000000000000004,0.14
0.15000000000000002,0.15000000000000002,0.5,0.126,0.0,0.30000000000000004,0.126
0.15000000000000002,0.15000000000000002,0.55,0.11454545454545455,0.0,0.30000000000000004,0.11454545454545455
0.15000000000000002,0.15000000000000002,0.6,0.105,0.0,0.30000000000000004,0.105
0.15000000000000002,0.15000000000000002,0.65,0.09692307692307692,0.0,0.30000000000000004,0.09692307692307692
0.15000000000000002,0.15000000000000002,0.7,0.09,0.0,0.30000000000000004,0.09
0.15000000000000002,0.15000000000000002,0.75,0.084,0.0,0.30000000000000004,0.084
0.15000000000000002,0.15000000000000002,0.8,0.07875,0.0,0.30000000000000004,0.07875
0.15000000000000002,0.15000000000000002,0.85,0.07411764705882352,0.0,0.30000000000000004,0.07411764705882352
0.15000000000000002,0.15000000000000002,0.9,0.07,0.0,0.30000000000000004,0.07
0.15000000000000002,0.15000000000000002,0.95,0.10526315789473684,0.0,0.30000000000000004,0.10526315789473684
0.15000000000000002,0.15000000000000002,1.0,0.15,0.0,0.30000000000000004,0.15
0.15000000000000002,0.15000000000000002,0.05,0.24,0.0,0.30000000000000004,0.24
0.15000000000000002,0.15000000000000002,0.1,0.22,0.0,0.30000000000000004,0.22
0.15000000000000002,0.15000000000000002,0.15,0.24666666666666667,0.0,0.30000000000000004,0.24666666666666667
0.15000000000000002,0.15000000000000002,0.2,0.225,0.0,0.30000000000000004,0.225
0.15000000000000002,0.15000000000000002,0.25,0.212,0.0,0.30000000000000004,0.212
0.15000000000000002,0.15000000000000002,0.3,0.19666666666666666,0.0,0.30000000000000004,0.19666666666666666
0.15000000000000002,0.15000000000000002,0.35,0.19714285714285715,0.0,0.30000000000000004,0.19714285714285715
0.15000000000000002,0.15000000000000002,0.4,0.18,0.0,0.30000000000000004,0.18
0.15000000000000002,0.15000000000000002,0.45,0.16,0.0,0.30000000000000004,0.16
0.15000000000000002,0.15000000000000002,0.5,0.144,0.0,0.30000000000000004,0.144
0.15000000000000002,0.15000000000000002,0.55,0.13090909090909092,0.0,0.30000000000000004,0.13090909090909092
0.15000000000000002,0.15000000000000002,0.6,0.12,0.0,0.30000000000000004,0.12
0.15000000000000002,0.15000000000000002,0.65,0.11076923076923077,0.0,0.30000000000000004,0.11076923076923077
0.15000000000000002,0.15000000000000002,0.7,0.10285714285714286,0.0,0.30000000000000004,0.10285714285714286
0.15000000000000002,0.15000000000000002,0.75,0.096,0.0,0.30000000000000004,0.096
0.15000000000000002,0.15000000000000002,0.8,0.09,0.0,0.30000000000000004,0.09
0.15000000000000002,0.15000000000000002,0.85,0.08470588235294117,0.0,0.30000000000000004,0.08470588235294117
0.15000000000000002,0.15000000000000002,0.9,0.08,0.0,0.30000000000000004,0.08
0.15000000000000002,0.15000000000000002,0.95,0.10526315789473684,0.0,0.30000000000000004,0.10526315789473684
0.15000000000000002,0.15000000000000002,1.0,0.15,0.0,0.30000000000000004,0.15
0.15000000000000002,0.15000000000000002,0.05,0.2,0.0,0.30000000000000004,0.2
0.15000000000000002,0.15000000000000002,0.1,0.2,0.0,0.30000000000000004,0.2
0.15000000000000002,0.15000000000000002,0.15,0.21333333333333335,0.0,0.30000000000000004,0.21333333333333335
0.15000000000000002,0.15000000000000002,0.2,0.205,0.0,0.30000000000000004,0.205
0.15000000000000002,0.15000000000000002,0.25,0.192,0.0,0.30000000000000004,0.192
0.15000000000000002,0.15000000000000002,0.3,0.18333333333333332,0.0,0.30000000000000004,0.18333333333333332
0.15000000000000002,0.15000000000000002,0.35,0.1742857142857143,0.0,0.30000000000000004,0.1742857142857143
0.15000000000000002,0.15000000000000002,0.4,0.1575,0.0,0.30000000000000004,0.1575
0.15000000000000002,0.15000000000000002,0.45,0.14,0.0,0.30000000000000004,0.14
0.15000000000000002,0.15000000000000002,0.5,0.126,0.0,0.30000000000000004,0.126
0.15000000000000002,0.15000000000000002,0.55,0.11454545454545455,0.0,0.30000000000000004,0.11454545454545455
0.15000000000000002,0.15000000000000002,0.6,0.105,0.0,0.30000000000000004,0.105
0.15000000000000002,0.15000000000000002,0.65,0.09692307692307692,0.0,0.30000000000000004,0.09692307692307692
0.15000000000000002,0.15000000000000002,0.7,0.09,0.0,0.30000000000000004,0.09
0.15000000000000002,0.15000000000000002,0.75,0.084,0.0,0.30000000000000004,0.084
0.15000000000000002,0.15000000000000002,0.8,0.07875,0.0,0.30000000000000004,0.07875
0.15000000000000002,0.15000000000000002,0.85,0.07411764705882352,0.0,0.30000000000000004,0.07411764705882352
0.15000000000000002,0.15000000000000002,0.9,0.07,0.0,0.30000000000000004,0.07
0.15000000000000002,0.15000000000000002,0.95,0.10526315789473684,0.0,0.30000000000000004,0.10526315789473684
0.15000000000000002,0.15000000000000002,1.0,0.15,0.0,0.30000000000000004,0.15
0.15000000000000002,0.15000000000000002,0.05,0.26,0.0,0.30000000000000004,0.26
0.15000000000000002,0.15000000000000002,0.1,0.17,0.0,0.30000000000000004,0.17
0.15000000000000002,0.15000000000000002,0.15,0.20666666666666667,0.0,0.30000000000000004,0.20666666666666667
0.15000000000000002,0.15000000000000002,0.2,0.19,0.0,0.30000000000000004,0.19
0.15000000000000002,0.15000000000000002,0.25,0.184,0.0,0.30000000000000004,0.184
0.15000000000000002,0.15000000000000002,0.3,0.17333333333333334,0.0,0.30000000000000004,0.17333333333333334
0.15000000000000002,0.15000000000000002,0.35,0.1742857142857143,0.0,0.30000000000000004,0.1742857142857143
0.15000000000000002,0.15000000000000002,0.4,0.16,0.0,0.30000000000000004,0.16
0.15000000000000002,0.15000000000000002,0.45,0.14222222222222222,0.0,0.30000000000000004,0.14222222222222222
0.15000000000000002,0.15000000000000002,0.5,0.128,0.0,0.30000000000000004,0.128
0.15000000000000002,0.15000000000000002,0.55,0.11636363636363636,0.0,0.30000000000000004,0.11636363636363636
0.15000000000000002,0.15000000000000002,0.6,0.10666666666666667,0.0,0.30000000000000004,0.10666666666666667
0.15000000000000002,0.15000000000000002,0.65,0.09846153846153846,0.0,0.30000000000000004,0.09846153846153846
0.15000000000000002,0.15000000000000002,0.7,0.09142857142857143,0.0,0.30000000000000004,0.09142857142857143
0.15000000000000002,0.15000000000000002,0.75,0.08533333333333333,0.0,0.30000000000000004,0.08533333333333333
0.15000000000000002,0.15000000000000002,0.8,0.08,0.0,0.30000000000000004,0.08
0.15000000000000002,0.15000000000000002,0.85,0.07529411764705882,0.0,0.30000000000000004,0.07529411764705882
0.15000000000000002,0.15000000000000002,0.9,0.07111111111111111,0.0,0.30000000000000004,0.07111111111111111
0.15000000000000002,0.15000000000000002,0.95,0.10526315789473684,0.0,0.30000000000000004,0.10526315789473684
0.15000000000000002,0.15000000000000002,1.0,0.15,0.0,0.30000000000000004,0.15
0.2,0.0,0.05,0.0,0.06,0.0,0.06
0.2,0.0,0.1,0.0,0.14,0.0,0.14
0.2,0.0,0.15,0.0,0.16666666666666666,0.0,0.16666666666666666
0.2,0.0,0.2,0.0,0.165,0.0,0.165
0.2,0.0,0.25,0.0,0.172,0.0,0.172
0.2,0.0,0.3,0.0,0.18333333333333332,0.0,0.18333333333333332
0.2,0.0,0.35,0.0,0.2,0.0,0.2
0.2,0.0,0.4,0.0,0.175,0.0,0.175
0.2,0.0,0.45,0.0,0.15555555555555556,0.0,0.15555555555555556
0.2,0.0,0.5,0.0,0.14,0.0,0.14
0.2,0.0,0.55,0.0,0.12727272727272726,0.0,0.12727272727272726
0.2,0.0,0.6,0.0,0.11666666666666667,0.0,0.11666666666666667
0.2,0.0,0.65,0.0,0.1076923076923077,0.0,0.1076923076923077
0.2,0.0,0.7,0.0,0.1,0.0,0.1
0.2,0.0,0.75,0.0,0.09333333333333334,0.0,0.09333333333333334
0.2,0.0,0.8,0.0,0.0875,0.0,0.0875
0.2,0.0,0.85,0.0,0.08235294117647059,0.0,0.08235294117647059
0.2,0.0,0.9,0.0,0.1111111111111111,0.0,0.1111111111111111
0.2,0.0,0.95,0.0,0.15789473684210525,0.0,0.15789473684210525
0.2,0.0,1.0,0.0,0.2,0.0,0.2
0.2,0.0,0.05,0.0,0.14,0.0,0.14
0.2,0.0,0.1,0.0,0.17,0.0,0.17
0.2,0.0,0.15,0.0,0.15333333333333332,0.0,0.15333333333333332
0.2,0.0,0.2,0.0,0.165,0.0,0.165
0.2,0.0,0.25,0.0,0.168,0.0,0.168
0.2,0.0,0.3,0.0,0.18666666666666668,0.0,0.18666666666666668
0.2,0.0,0.35,0.0,0.18857142857142858,0.0,0.18857142857142858
0.2,0.0,0.4,0.0,0.17,0.0,0.17
0.2,0.0,0.45,0.0,0.1511111111111111,0.0,0.1511111111111111
0.2,0.0,0.5,0.0,0.136,0.0,0.136
0.2,0.0,0.55,0.0,0.12363636363636364,0.0,0.12363636363636364
0.2,0.0,0.6,0.0,0.11333333333333333,0.0,0.11333333333333333
0.2,0.0,0.65,0.0,0.10461538461538461,0.0,0.10461538461538461
0.2,0.0,0.7,0.0,0.09714285714285714,0.0,0.09714285714285714
0.2,0.0,0.75,0.0,0.09066666666666667,0.0,0.09066666666666667
0.2,0.0,0.8,0.0,0.085,0.0,0.085
0.2,0.0,0.85,0.0,0.08,0.0,0.08
0.2,0.0,0.9,0.0,0.1111111111111111,0.0,0.1111111111111111
0.2,0.0,0.95,0.0,0.15789473684210525,0.0,0.15789473684210525
0.2,0.0,1.0,0.0,0.2,0.0,0.2
0.2,0.0,0.05,0.0,0.08,0.0,0.08
0.2,0.0,0.1,0.0,0.11,0.0,0.11
0.2,0.0,0.15,0.0,0.12,0.0,0.12
0.2,0.0,0.2,0.0,0.13,0.0,0.13
0.2,0.0,0.25,0.0,0.144,0.0,0.144
0.2,0.0,0.3,0.0,0.17,0.0,0.17
0.2,0.0,0.35,0.0,0.15428571428571428,0.0,0.15428571428571428
0.2,0.0,0.4,0.0,0.14,0.0,0.14
0.2,0.0,0.45,0.0,0.12444444444444444,0.0,0.12444444444444444
0.2,0.0,0.5,0.0,0.112,0.0,0.112
0.2,0.0,0.55,0.0,0.10181818181818182,0.0,0.10181818181818182
0.2,0.0,0.6,0.0,0.09333333333333334,0.0,0.09333333333333334
0.2,0.0,0.65,0.0,0.08615384615384615,0.0,0.08615384615384615
0.2,0.0,0.7,0.0,0.08,0.0,0.08
0.2,0.0,0.75,0.0,0.07466666666666667,0.0,0.07466666666666667
0.2,0.0,0.8,0.0,0.07,0.0,0.07
0.2,0.0,0.85,0.0,0.06588235294117648,0.0,0.06588235294117648
0.2,0.0,0.9,0.0,0.1111111111111111,0.0,0.1111111111111111
0.2,0.0,0.95,0.0,0.15789473684210525,0.0,0.15789473684210525
0.2,0.0,1.0,0.0,0.2,0.0,0.2
0.2,0.0,0.05,0.0,0.14,0.0,0.14
0.2,0.0,0.1,0.0,0.17,0.0,0.17
0.2,0.0,0.15,0.0,0.15333333333333332,0.0,0.15333333333333332
0.2,0.0,0.2,0.0,0.145,0.0,0.145
0.2,0.0,0.25,0.0,0.156,0.0,0.156
0.2,0.0,0.3,0.0,0.18333333333333332,0.0,0.18333333333333332
0.2,0.0,0.35,0.0,0.18,0.0,0.18
0.2,0.0,0.4,0.0,0.165,0.0,0.165
0.2,0.0,0.45,0.0,0.14666666666666667,0.0,0.14666666666666667
0.2,0.0,0.5,0.0,0.132,0.0,0.132
0.2,0.0,0.55,0.0,0.12,0.0,0.12
0.2,0.0,0.6,0.0,0.11,0.0,0.11
0.2,0.0,0.65,0.0,0.10153846153846154,0.0,0.10153846153846154
0.2,0.0,0.7,0.0,0.09428571428571429,0.0,0.09428571428571429
0.2,0.0,0.75,0.0,0.088,0.0,0.088
0.2,0.0,0.8,0.0,0.0825,0.0,0.0825
0.2,0.0,0.85,0.0,0.07764705882352942,0.0,0.07764705882352942
0.2,0.0,0.9,0.0,0.1111111111111111,0.0,0.1111111111111111
0.2,0.0,0.95,0.0,0.15789473684210525,0.0,0.15789473684210525
0.2,0.0,1.0,0.0,0.2,0.0,0.2
0.2,0.0,0.05,0.0,0.06,0.0,0.06
0.2,0.0,0.1,0.0,0.08,0.0,0.08
0.2,0.0,0.15,0.0,0.11333333333333333,0.0,0.11333333333333333
0.2,0.0,0.2,0.0,0.135,0.0,0.135
0.2,0.0,0.25,0.0,0.144,0.0,0.144
0.2,0.0,0.3,0.0,0.16,0.0,0.16
0.2,0.0,0.35,0.0,0.15714285714285714,0.0,0.15714285714285714
0.2,0.0,0.4,0.0,0.1375,0.0,0.1375
0.2,0.0,0.45,0.0,0.12222222222222222,0.0,0.12222222222222222
0.2,0.0,0.5,0.0,0.11,0.0,0.11
0.2,0.0,0.55,0.0,0.1,0.0,0.1
0.2,0.0,0.6,0.0,0.09166666666666666,0.0,0.09166666666666666
0.2,0.0,0.65,0.0,0.08461538461538462,0.0,0.08461538461538462
0.2,0.0,0.7,0.0,0.07857142857142857,0.0,0.07857142857142857
0.2,0.0,0.75,0.0,0.07333333333333333,0.0,0.07333333333333333
0.2,0.0,0.8,0.0,0.06875,0.0,0.06875
0.2,0.0,0.85,0.0,0.06470588235294118,0.0,0.06470588235294118
0.2,0.0,0.9,0.0,0.1111111111111111,0.0,0.1111111111111111
0.2,0.0,0.95,0.0,0.15789473684210525,0.0,0.15789473684210525
0.2,0.0,1.0,0.0,0.2,0.0,0.2
0.2,0.0,0.05,0.0,0.02,0.0,0.02
0.2,0.0,0.1,0.0,0.06,0.0,0.06
0.2,0.0,0.15,0.0,0.08,0.0,0.08
0.2,0.0,0.2,0.0,0.115,0.0,0.115
0.2,0.0,0.25,0.0,0.148,0.0,0.148
0.2,0.0,0.3,0.0,0.16666666666666666,0.0,0.16666666666666666
0.2,0.0,0.35,0.0,0.1742857142857143,0.0,0.1742857142857143
0.2,0.0,0.4,0.0,0.155,0.0,0.155
0.2,0.0,0.45,0.0,0.13777777777777778,0.0,0.13777777777777778
0.2,0.0,0.5,0.0,0.124,0.0,0.124
0.2,0.0,0.55,0.0,0.11272727272727273,0.0,0.11272727272727273
0.2,0.0,0.6,0.0,0.10333333333333333,0.0,0.10333333333333333
0.2,0.0,0.65,0.0,0.09538461538461539,0.0,0.09538461538461539
0.2,0.0,0.7,0.0,0.08857142857142856,0.0,0.08857142857142856
0.2,0.0,0.75,0.0,0.08266666666666667,0.0,0.08266666666666667
0.2,0.0,0.8,0.0,0.0775,0.0,0.0775
0.2,0.0,0.85,0.0,0.07294117647058823,0.0,0.07294117647058823
0.2,0.0,0.9,0.0,0.1111111111111111,0.0,0.1111111111111111
0.2,0.0,0.95,0.0,0.15789473684210525,0.0,0.15789473684210525
0.2,0.0,1.0,0.0,0.2,0.0,0.2
0.2,0.0,0.05,0.0,0.16,0.0,0.16
0.2,0.0,0.1,0.0,0.15,0.0,0.15
0.2,0.0,0.15,0.0,0.16,0.0,0.16
0.2,0.0,0.2,0.0,0.165,0.0,0.165
0.2,0.0,0.25,0.0,0.16,0.0,0.16
0.2,0.0,0.3,0.0,0.18666666666666668,0.0,0.18666666666666668
0.2,0.0,0.35,0.0,0.20285714285714285,0.0,0.20285714285714285
0.2,0.0,0.4,0.0,0.1775,0.0,0.1775
0.2,0.0,0.45,0.0,0.15777777777777777,0.0,0.15777777777777777
0.2,0.0,0.5,0.0,0.142,0.0,0.142
0.2,0.0,0.55,0.0,0.1290909090909091,0.0,0.1290909090909091
0.2,0.0,0.6,0.0,0.11833333333333333,0.0,0.11833333333333333
0.2,0.0,0.65,0.0,0.10923076923076923,0.0,0.10923076923076923
0.2,0.0,0.7,0.0,0.10142857142857142,0.0,0.10142857142857142
0.2,0.0,0.75,0.0,0.09466666666666666,0.0,0.09466666666666666
0.2,0.0,0.8,0.0,0.08875,0.0,0.08875
0.2,0.0,0.85,0.0,0.08352941176470588,0.0,0.08352941176470588
0.2,0.0,0.9,0.0,0.1111111111111111,0.0,0.1111111111111111
0.2,0.0,0.95,0.0,0.15789473684210525,0.0,0.15789473684210525
0.2,0.0,1.0,0.0,0.2,0.0,0.2
0.2,0.0,0.05,0.0,0.16,0.0,0.16
0.2,0.0,0.1,0.0,0.2,0.0,0.2
0.2,0.0,0.15,0.0,0.14666666666666667,0.0,0.14666666666666667
0.2,0.0,0.2,0.0,0.145,0.0,0.145
0.2,0.0,0.25,0.0,0.148,0.0,0.148
0.2,0.0,0.3,0.0,0.16,0.0,0.16
0.2,0.0,0.35,0.0,0.1657142857142857,0.0,0.1657142857142857
0.2,0.0,0.4,0.0,0.165,0.0,0.165
0.2,0.0,0.45,0.0,0.14666666666666667,0.0,0.14666666666666667
0.2,0.0,0.5,0.0,0.132,0.0,0.132
0.2,0.0,0.55,0.0,0.12,0.0,0.12
0.2,0.0,0.6,0.0,0.11,0.0,0.11
0.2,0.0,0.65,0.0,0.10153846153846154,0.0,0.10153846153846154
0.2,0.0,0.7,0.0,0.09428571428571429,0.0,0.09428571428571429
0.2,0.0,0.75,0.0,0.088,0.0,0.088
0.2,0.0,0.8,0.0,0.0825,0.0,0.0825
0.2,0.0,0.85,0.0,0.07764705882352942,0.0,0.07764705882352942
0.2,0.0,0.9,0.0,0.1111111111111111,0.0,0.1111111111111111
0.2,0.0,0.95,0.0,0.15789473684210525,0.0,0.15789473684210525
0.2,0.0,1.0,0.0,0.2,0.0,0.2
0.2,0.0,0.05,0.0,0.1,0.0,0.1
0.2,0.0,0.1,0.0,0.15,0.0,0.15
0.2,0.0,0.15,0.0,0.11333333333333333,0.0,0.11333333333333333
0.2,0.0,0.2,0.0,0.13,0.0,0.13
0.2,0.0,0.25,0.0,0.156,0.0,0.156
0.2,0.0,0.3,0.0,0.17333333333333334,0.0,0.17333333333333334
0.2,0.0,0.35,0.0,0.1742857142857143,0.0,0.1742857142857143
0.2,0.0,0.4,0.0,0.1525,0.0,0.1525
0.2,0.0,0.45,0.0,0.13555555555555557,0.0,0.13555555555555557
0.2,0.0,0.5,0.0,0.122,0.0,0.122
0.2,0.0,0.55,0.0,0.11090909090909092,0.0,0.11090909090909092
0.2,0.0,0.6,0.0,0.10166666666666667,0.0,0.10166666666666667
0.2,0.0,0.65,0.0,0.09384615384615384,0.0,0.09384615384615384
0.2,0.0,0.7,0.0,0.08714285714285715,0.0,0.08714285714285715
0.2,0.0,0.75,0.0,0.08133333333333333,0.0,0.08133333333333333
0.2,0.0,0.8,0.0,0.07625,0.0,0.07625
0.2,0.0,0.85,0.0,0.07176470588235294,0.0,0.07176470588235294
0.2,0.0,0.9,0.0,0.1111111111111111,0.0,0.1111111111111111
0.2,0.0,0.95,0.0,0.15789473684210525,0.0,0.15789473684210525
0.2,0.0,1.0,0.0,0.2,0.0,0.2
0.2,0.0,0.05,0.0,0.08,0.0,0.08
0.2,0.0,0.1,0.0,0.13,0.0,0.13
0.2,0.0,0.15,0.0,0.15333333333333332,0.0,0.15333333333333332
0.2,0.0,0.2,0.0,0.19,0.0,0.19
0.2,0.0,0.25,0.0,0.212,0.0,0.212
0.2,0.0,0.3,0.0,0.22666666666666666,0.0,0.22666666666666666
0.2,0.0,0.35,0.0,0.22857142857142856,0.0,0.22857142857142856
0.2,0.0,0.4,0.0,0.205,0.0,0.205
0.2,0.0,0.45,0.0,0.18222222222222223,0.0,0.18222222222222223
0.2,0.0,0.5,0.0,0.164,0.0,0.164
0.2,0.0,0.55,0.0,0.14909090909090908,0.0,0.14909090909090908
0.2,0.0,0.6,0.0,0.13666666666666666,0.0,0.13666666666666666
0.2,0.0,0.65,0.0,0.12615384615384614,0.0,0.12615384615384614
0.2,0.0,0.7,0.0,0.11714285714285715,0.0,0.11714285714285715
0.2,0.0,0.75,0.0,0.10933333333333334,0.0,0.10933333333333334
0.2,0.0,0.8,0.0,0.1025,0.0,0.1025
0.2,0.0,0.85,0.0,0.09647058823529411,0.0,0.09647058823529411
0.2,0.0,0.9,0.0,0.1111111111111111,0.0,0.1111111111111111
0.2,0.0,0.95,0.0,0.15789473684210525,0.0,0.15789473684210525
0.2,0.0,1.0,0.0,0.2,0.0,0.2
0.2,0.022222222222222223,0.05,0.08,0.14,0.044444444444444446,0.22000000000000003
0.2,0.022222222222222223,0.1,0.05,0.13,0.044444444444444446,0.18
0.2,0.022222222222222223,0.15,0.04,0.12,0.044444444444444446,0.16
0.2,0.022222222222222223,0.2,0.04,0.135,0.044444444444444446,0.17500000000000002
0.2,0.022222222222222223,0.25,0.036,0.144,0.044444444444444446,0.18
0.2,0.022222222222222223,0.3,0.03,0.13666666666666666,0.044444444444444446,0.16666666666666666
0.2,0.022222222222222223,0.35,0.02857142857142857,0.15142857142857144,0.044444444444444446,0.18000000000000002
0.2,0.022222222222222223,0.4,0.0275,0.135,0.044444444444444446,0.1625
0.2,0.022222222222222223,0.45,0.024444444444444446,0.12,0.044444444444444446,0.14444444444444443
0.2,0.022222222222222223,0.5,0.022,0.108,0.044444444444444446,0.13
0.2,0.022222222222222223,0.55,0.02,0.09818181818181818,0.044444444444444446,0.11818181818181818
0.2,0.022222222222222223,0.6,0.018333333333333333,0.09,0.044444444444444446,0.10833333333333334
0.2,0.022222222222222223,0.65,0.016923076923076923,0.08307692307692308,0.044444444444444446,0.1
0.2,0.022222222222222223,0.7,0.015714285714285715,0.07714285714285714,0.044444444444444446,0.09285714285714286
0.2,0.022222222222222223,0.75,0.014666666666666666,0.072,0.044444444444444446,0.08666666666666666
0.2,0.022222222222222223,0.8,0.01375,0.0675,0.044444444444444446,0.08125
0.2,0.022222222222222223,0.85,0.012941176470588235,0.06352941176470588,0.044444444444444446,0.07647058823529411
0.2,0.022222222222222223,0.9,0.024444444444444446,0.08666666666666667,0.044444444444444446,0.11111111111111112
0.2,0.022222222222222223,0.95,0.023157894736842106,0.13473684210526315,0.044444444444444446,0.15789473684210525
0.2,0.022222222222222223,1.0,0.022,0.178,0.044444444444444446,0.19999999999999998
0.2,0.022222222222222223,0.05,0.1,0.18,0.044444444444444446,0.28
0.2,0.022222222222222223,0.1,0.06,0.17,0.044444444444444446,0.23
0.2,0.022222222222222223,0.15,0.04,0.15333333333333332,0.044444444444444446,0.19333333333333333
0.2,0.022222222222222223,0.2,0.04,0.15,0.044444444444444446,0.19
0.2,0.022222222222222223,0.25,0.032,0.136,0.044444444444444446,0.168
0.2,0.022222222222222223,0.3,0.03,0.14666666666666667,0.044444444444444446,0.17666666666666667
0.2,0.022222222222222223,0.35,0.02857142857142857,0.16,0.044444444444444446,0.18857142857142858
0.2,0.022222222222222223,0.4,0.025,0.1575,0.044444444444444446,0.1825
0.2,0.022222222222222223,0.45,0.022222222222222223,0.14,0.044444444444444446,0.16222222222222224
0.2,0.022222222222222223,0.5,0.02,0.126,0.044444444444444446,0.146
0.2,0.022222222222222223,0.55,0.01818181818181818,0.11454545454545455,0.044444444444444446,0.13272727272727272
0.2,0.022222222222222223,0.6,0.016666666666666666,0.105,0.044444444444444446,0.12166666666666666
0.2,0.022222222222222223,0.65,0.015384615384615385,0.09692307692307692,0.044444444444444446,0.1123076923076923
0.2,0.022222222222222223,0.7,0.014285714285714285,0.09,0.044444444444444446,0.10428571428571429
0.2,0.022222222222222223,0.75,0.013333333333333334,0.084,0.044444444444444446,0.09733333333333334
0.2,0.022222222222222223,0.8,0.0125,0.07875,0.044444444444444446,0.09125
0.2,0.022222222222222223,0.85,0.011764705882352941,0.07411764705882352,0.044444444444444446,0.08588235294117647
0.2,0.022222222222222223,0.9,0.024444444444444446,0.08666666666666667,0.044444444444444446,0.11111111111111112
0.2,0.022222222222222223,0.95,0.023157894736842106,0.13473684210526315,0.044444444444444446,0.15789473684210525
0.2,0.022222222222222223,1.0,0.022,0.178,0.044444444444444446,0.19999999999999998
0.2,0.022222222222222223,0.05,0.04,0.08,0.044444444444444446,0.12
0.2,0.022222222222222223,0.1,0.03,0.08,0.044444444444444446,0.11
0.2,0.022222222222222223,0.15,0.02666666666666667,0.14,0.044444444444444446,0.16666666666666669
0.2,0.022222222222222223,0.2,0.03,0.13,0.044444444444444446,0.16
0.2,0.022222222222222223,0.25,0.032,0.12,0.044444444444444446,0.152
0.2,0.022222222222222223,0.3,0.03,0.12666666666666668,0.044444444444444446,0.15666666666666668
0.2,0.022222222222222223,0.35,0.03428571428571429,0.14285714285714285,0.044444444444444446,0.17714285714285713
0.2,0.022222222222222223,0.4,0.03,0.1275,0.044444444444444446,0.1575
