node_id,group
1909,0
730,0
981,0
372,0
656,0
1559,0
113,0
829,0
1843,0
1972,0
1677,0
1260,0
1439,0
736,0
1945,0
1176,0
1370,0
517,0
649,0
438,0
516,0
605,0
1501,0
406,0
1963,0
1861,0
753,0
1493,0
1556,0
1454,0
1715,0
863,0
1996,0
283,0
83,0
1661,0
315,0
102,0
53,0
744,0
1595,0
849,0
1349,0
1194,0
64,0
1076,0
377,0
738,0
1674,0
1304,0
1759,0
1887,0
1520,0
66,0
501,0
1227,0
230,0
726,0
1755,0
1141,0
417,0
1412,0
1763,0
1277,0
261,0
632,0
1617,0
1184,0
1518,0
1197,0
988,0
416,0
1838,0
179,0
1784,0
433,0
164,0
1471,0
431,0
1835,0
727,0
1918,0
1327,0
577,0
1386,0
1665,0
508,0
1117,0
980,0
1317,0
1262,0
1144,0
1212,0
1905,0
1872,0
342,0
1106,0
1947,0
550,0
41,0
299,0
1018,0
979,0
1564,0
34,0
667,0
1733,0
660,0
703,0
1297,0
916,0
965,0
1544,0
1134,0
1023,0
409,0
1911,0
1807,0
1704,0
1938,0
814,0
1646,0
1404,0
226,0
316,0
1448,0
136,0
90,0
209,0
333,0
743,0
139,0
1987,0
905,0
740,0
1624,0
175,0
597,0
1883,0
1137,0
256,0
809,0
427,0
467,0
1400,0
163,0
1219,0
1537,0
1234,0
223,0
1132,0
1606,0
716,0
880,0
1450,0
449,0
793,0
570,0
376,0
1249,0
492,0
922,0
875,0
1735,0
1729,0
362,0
890,0
575,0
718,0
816,0
1522,0
1286,0
1610,0
275,0
1181,0
1548,0
1891,0
1268,0
222,0
1329,0
89,0
245,0
1974,0
186,0
1175,0
534,0
1265,0
1730,0
1814,0
1379,0
1236,0
157,0
717,0
1408,0
1924,0
1157,0
1625,0
1208,0
1811,0
1292,0
337,0
1136,0
229,0
641,0
511,0
848,0
1072,0
336,0
998,0
1764,0
868,0
72,0
542,0
885,0
1753,0
634,0
853,0
596,0
1425,0
1877,0
1740,0
133,0
288,0
855,0
447,0
893,0
1490,0
411,0
1749,0
1782,0
1354,0
779,0
495,0
1914,0
1331,0
1369,0
429,0
1055,0
1703,0
1361,0
178,0
694,0
131,0
1460,0
375,0
774,0
47,0
1497,0
1131,0
1629,0
1476,0
303,0
1163,0
991,0
486,0
280,0
1543,0
281,0
1702,0
92,0
1296,0
1085,0
158,0
1584,0
678,0
65,0
29,0
1769,0
1711,0
1498,0
631,0
1315,0
169,0
872,0
428,0
317,0
13,0
1985,0
600,0
1039,0
204,0
40,0
712,0
1491,0
832,0
571,0
10,0
502,0
719,0
1261,0
1810,0
737,0
878,0
683,0
1869,0
1550,0
381,0
450,0
1656,0
1589,0
798,0
1309,0
5,0
265,0
71,0
124,0
1127,0
1458,0
1761,0
1357,0
289,0
408,0
55,0
698,0
401,0
728,0
110,0
1059,0
1263,0
1709,0
859,0
1478,0
1757,0
1345,0
1220,0
326,0
1326,0
254,0
394,0
939,0
1774,0
1235,0
840,0
1827,0
906,0
462,0
1414,0
1802,0
2,0
1133,0
1574,0
828,0
1195,0
758,0
293,0
1632,0
975,0
309,0
1790,0
968,0
1307,0
1278,0
1818,0
690,0
834,0
353,0
1122,0
1344,0
523,0
63,0
1620,0
413,0
1351,0
1255,0
285,0
1381,0
672,0
191,0
751,0
392,0
1377,0
15,0
74,0
1582,0
496,0
248,0
1148,0
911,0
1503,0
1668,0
1528,0
659,0
618,0
990,0
1908,0
1350,0
1801,0
556,0
1374,0
1648,0
1449,0
1057,0
1866,0
1178,0
588,0
1058,0
799,0
608,0
535,0
1124,0
943,0
366,0
1687,0
479,0
1643,0
1844,0
1162,0
877,0
127,0
277,0
379,0
1816,0
1597,0
380,0
1330,0
1151,0
1897,0
567,0
617,0
1238,0
227,0
1583,0
1167,0
1967,0
1064,0
650,0
788,0
420,0
1159,0
521,0
593,0
509,0
1739,0
526,0
1989,0
1417,0
385,0
984,0
17,0
948,0
925,0
437,0
1524,0
547,0
1901,0
527,0
1654,0
1284,0
1521,0
1019,0
1099,0
1639,0
1554,0
1348,0
669,0
994,0
739,0
120,0
1223,0
1504,0
1747,0
802,0
1217,0
322,0
658,0
172,0
1311,0
402,0
732,0
741,0
684,0
1752,0
731,0
247,0
435,0
78,0
1766,0
1422,0
155,0
901,0
1410,0
1922,0
1831,0
1289,0
735,0
822,0
442,0
1868,0
620,0
1678,0
167,0
19,0
391,0
921,0
332,0
44,0
159,0
1817,0
193,0
1724,0
1221,0
685,0
1731,0
239,0
1203,0
1834,0
33,0
1173,0
850,0
468,0
292,0
1014,0
290,0
345,0
879,0
1569,0
676,0
767,0
399,0
1798,0
1942,0
79,0
932,0
20,0
1222,0
1721,0
1487,0
874,0
1128,0
1113,0
1049,0
1879,0
1990,0
1867,0
238,0
578,0
857,0
150,0
224,0
1675,0
1463,0
624,0
1851,0
1224,0
1434,0
1190,0
330,0
705,0
1601,0
35,0
1611,0
445,0
1071,0
1710,0
341,0
955,0
1447,0
1575,0
1402,0
1006,0
237,0
926,0
1126,0
750,0
1725,0
1923,0
666,0
1453,0
1048,0
696,0
1812,0
38,0
1426,0
104,0
1209,0
228,0
1314,0
1513,0
436,0
1778,0
270,0
1536,0
1130,0
1791,0
1638,0
1689,0
1734,0
1832,0
1756,0
839,0
1461,0
1079,0
1699,0
1748,0
987,0
489,0
279,0
708,0
1570,0
206,0
1090,0
1179,0
537,0
1274,0
244,0
1040,0
424,0
1423,0
993,0
1371,0
1204,0
1087,0
319,0
1964,0
215,0
161,0
524,0
512,0
1388,0
483,0
986,0
1387,0
929,0
1406,0
1322,0
476,0
791,0
1660,0
934,0
819,0
804,0
966,0
642,0
1820,0
455,0
1960,0
21,0
895,0
1876,0
166,0
1635,0
115,0
1948,0
1139,0
866,0
1649,0
1310,0
566,0
257,0
787,0
1837,0
858,0
1707,0
598,0
584,0
663,0
300,0
99,0
1532,0
557,0
1882,0
1200,0
546,0
430,0
128,0
1599,0
1594,0
152,0
251,0
815,0
1496,0
1783,0
111,0
1016,0
1826,0
780,0
833,0
770,0
1360,0
1797,0
1407,0
368,0
827,0
135,0
1115,0
1874,0
1005,0
369,0
612,0
971,0
831,0
154,0
976,0
1248,0
1301,0
1619,0
1929,0
305,0
1033,0
1020,0
1384,0
1495,0
928,0
419,0
364,0
1368,0
581,0
960,0
1101,0
246,0
1143,0
812,0
1096,0
989,0
936,0
313,0
1465,0
1352,0
1291,0
1563,0
725,0
1074,0
1603,0
830,0
1978,0
1822,0
1061,0
1645,0
141,0
1409,0
1188,0
1485,0
1650,0
871,0
1886,0
1618,0
953,0
112,0
1158,0
1609,0
1800,0
1608,0
282,0
1001,0
794,0
1000,0
545,0
1514,0
1681,0
1696,0
452,0
1035,0
1999,0
964,0
1332,0
105,0
59,0
334,0
328,0
347,0
655,0
1172,0
909,0
644,0
1505,0
1713,0
1641,0
1718,0
42,0
352,0
937,0
221,0
118,0
1211,0
1666,0
1177,0
636,0
1655,0
891,0
1636,0
1991,0
1443,0
4,0
170,0
640,0
1295,0
1541,0
1647,0
45,0
1170,0
323,0
1546,0
349,0
1803,0
1032,0
862,0
1728,0
945,0
363,0
902,0
218,0
1239,0
1364,0
477,0
211,0
1955,0
867,0
1199,0
538,0
1644,0
1979,0
616,0
1171,0
1695,0
312,0
50,0
1930,0
1673,0
482,0
1631,0
441,0
786,0
1959,0
777,0
1567,0
46,0
961,0
457,0
573,0
1913,0
1898,0
1428,0
278,0
695,0
1011,0
1041,0
25,0
873,0
370,0
944,0
1781,0
1904,0
1975,0
1658,0
1916,0
1902,0
1324,0
465,0
1396,0
459,0
601,0
949,0
1977,0
1477,0
30,0
194,0
723,0
418,0
1772,0
1372,0
1430,0
1613,0
1863,0
1075,0
324,0
1367,0
331,0
759,0
757,0
1287,0
1586,0
692,0
1328,0
1207,0
1389,0
515,0
202,0
1856,0
1670,0
765,0
889,0
1098,0
1066,0
1042,0
923,0
367,0
995,0
962,0
36,0
810,0
1187,0
287,0
1213,0
747,0
1642,0
1865,0
1962,0
841,0
321,0
837,0
1114,0
558,0
77,0
996,0
1107,0
724,0
629,0
1946,0
790,0
525,0
897,0
214,0
1581,0
1773,0
1664,0
1202,0
1821,0
1266,0
1444,0
1957,0
1338,0
1560,0
1765,0
1452,0
18,0
310,0
654,0
1252,0
1973,0
1420,0
1334,0
1010,0
846,0
1312,0
1283,0
1201,0
1612,0
1500,0
904,0
1060,0
580,0
775,0
755,0
892,0
262,0
73,0
766,0
1667,0
1052,0
1640,0
679,0
340,0
62,0
585,0
974,0
1542,0
1775,0
1527,0
1885,0
1362,0
484,0
1382,0
1531,0
1762,0
1437,0
701,0
395,0
101,0
721,0
1435,0
1231,0
307,0
1926,0
180,0
1363,0
1602,0
1565,0
1889,0
14,0
1243,0
715,0
1432,0
249,0
783,0
1970,0
304,0
1596,0
811,0
1593,0
506,0
1298,0
1956,0
1145,0
1455,0
106,0
625,0
1878,0
1933,0
1343,0
1479,0
1750,0
168,0
220,0
1413,0
1433,0
1993,0
982,0
294,0
1244,0
1738,0
208,0
1552,0
800,0
671,0
181,0
472,0
1299,0
1077,0
522,0
957,0
1939,0
520,0
1995,0
595,0
1792,0
1323,0
1118,0
803,0
583,0
1189,0
967,0
481,0
1191,0
1626,0
651,0
776,0
952,0
184,0
503,0
1436,0
93,0
1726,0
681,0
219,0
1859,0
1240,0
130,0
1535,0
1984,0
114,0
886,0
1941,0
80,0
931,0
54,0
1805,0
838,0
789,0
1789,0
123,0
1008,0
1969,0
1237,0
1836,0
1652,0
39,0
1888,0
1907,0
423,0
771,0
1424,0
1698,0
192,0
474,0
203,0
24,0
7,0
643,0
60,0
475,0
1030,0
1903,0
1925,0
117,0
1081,0
1125,0
451,0
806,0
1653,0
1683,0
1104,0
1335,0
212,0
384,0
108,0
1860,0
541,0
359,0
176,0
351,0
1108,0
1403,0
760,0
490,0
1069,0
1183,0
266,0
320,0
592,0
623,0
854,0
81,0
268,0
1628,0
267,0
97,0
1758,0
142,0
1273,0
942,0
530,0
378,0
61,0
1952,0
781,0
1669,0
861,0
1095,0
1880,0
22,0
628,0
1193,0
1568,0
773,0
383,0
348,0
1480,0
350,0
657,0
1854,0
1092,0
1910,0
1300,0
434,0
687,0
216,0
1944,0
1267,0
387,0
1467,0
1419,0
177,0
1545,0
714,0
458,0
864,0
1842,0
3,0
263,0
432,0
491,0
504,0
970,0
646,0
1285,0
763,0
397,0
1015,0
1745,0
1250,0
444,0
536,0
1259,0
1499,0
752,0
200,0
201,0
1281,0
1770,0
1038,0
1253,0
1976,0
1168,0
563,0
882,0
768,0
699,0
1123,0
507,0
1169,0
1806,0
1600,0
471,0
1340,0
32,0
271,0
407,0
903,0
1147,0
820,0
470,0
1182,0
1025,0
910,0
1341,0
1192,0
1604,0
1846,0
382,0
274,0
1017,0
6,0
900,0
1028,0
1441,0
1919,0
210,0
122,0
1787,0
825,0
1,0
813,0
1966,0
1119,0
1088,0
940,0
311,0
234,0
100,0
1198,0
318,0
1229,0
338,0
403,0
389,0
103,0
196,0
1547,0
590,0
1358,0
941,0
1657,0
621,0
134,0
1365,0
1614,0
700,0
1216,0
1166,0
410,0
298,0
1616,0
1325,0
668,0
464,0
599,0
551,0
1152,0
160,0
1380,0
635,0
1555,0
1954,0
1722,0
614,0
1129,0
1708,0
1353,0
1935,0
235,0
1840,0
85,0
365,0
1855,0
232,0
1009,0
371,0
1576,0
16,0
1799,0
1070,0
1857,0
572,0
344,0
129,0
269,0
613,0
1464,0
1815,0
94,0
1492,0
1839,0
1873,0
1862,0
627,0
1870,0
195,0
1706,0
1356,0
242,0
881,0
1103,0
1971,0
43,0
801,0
1044,0
205,0
1682,0
1230,0
792,0
361,0
91,0
1316,0
1174,0
1592,0
1786,0
82,0
1111,0
1949,0
1165,0
1280,0
1627,0
339,0
1598,0
1685,0
1063,0
733,0
96,0
1529,0
84,0
817,0
1254,0
756,0
702,0
1538,0
1446,0
762,0
1917,0
1509,0
314,0
1416,0
1572,0
884,0
778,0
710,0
1475,0
619,0
1013,0
633,0
555,0
1507,0
1196,0
197,0
1850,0
851,0
1671,0
1808,0
1473,0
1385,0
978,0
784,0
1225,0
140,1
1336,1
914,1
48,1
1392,1
1051,1
950,1
1120,1
769,1
1680,1
241,1
28,1
1256,1
1466,1
1848,1
1884,1
1084,1
12,1
1825,1
1557,1
1045,1
1093,1
985,1
173,1
1062,1
1742,1
469,1
272,1
899,1
1373,1
673,1
1716,1
69,1
1047,1
1269,1
856,1
1793,1
329,1
606,1
386,1
561,1
302,1
1823,1
1771,1
1777,1
1154,1
1607,1
1530,1
346,1
1210,1
355,1
1741,1
1462,1
697,1
847,1
1980,1
622,1
1161,1
528,1
796,1
1347,1
217,1
603,1
924,1
1022,1
883,1
453,1
510,1
415,1
1833,1
1637,1
1228,1
807,1
688,1
835,1
529,1
1920,1
843,1
327,1
532,1
1391,1
915,1
400,1
1982,1
1065,1
1375,1
938,1
1705,1
648,1
199,1
1804,1
1845,1
1605,1
1247,1
480,1
1308,1
514,1
1881,1
1795,1
639,1
1393,1
182,1
1206,1
1566,1
933,1
894,1
185,1
531,1
1156,1
1573,1
689,1
745,1
764,1
845,1
1258,1
485,1
296,1
1043,1
1431,1
373,1
1004,1
560,1
1829,1
607,1
1983,1
1427,1
1915,1
1474,1
1875,1
116,1
148,1
821,1
797,1
1580,1
1890,1
1270,1
1241,1
1135,1
713,1
1780,1
37,1
1390,1
1142,1
1257,1
335,1
23,1
1282,1
1333,1
602,1
844,1
876,1
540,1
1401,1
1442,1
1571,1
1940,1
207,1
143,1
1714,1
1105,1
569,1
1937,1
121,1
977,1
454,1
494,1
1050,1
500,1
754,1
992,1
396,1
1853,1
1540,1
589,1
1936,1
1523,1
795,1
647,1
1342,1
1459,1
1242,1
1359,1
1858,1
1320,1
1012,1
1691,1
1932,1
972,1
947,1
912,1
460,1
1785,1
284,1
1046,1
1251,1
720,1
1026,1
1469,1
548,1
1053,1
498,2
920,2
1830,2
1481,2
1029,2
1950,2
1305,2
1056,2
421,2
1472,2
1651,2
156,2
564,2
519,2
870,2
1931,2
610,2
586,2
259,2
297,2
1679,2
1526,2
1494,2
553,2
1981,2
1034,2
691,2
1031,2
1232,2
1684,2
842,2
1399,2
1622,2
1438,2
291,2
1988,2
927,2
1073,2
686,2
1633,2
1751,2
448,2
52,2
308,2
1339,2
488,2
591,2
742,2
959,2
1415,2
638,2
1525,2
119,2
1994,2
1418,2
0,2
653,2
1551,2
1663,2
86,2
171,2
1852,2
865,2
27,2
785,2
746,2
1534,2
748,2
1686,2
1717,2
1515,2
579,2
1760,2
1276,2
552,2
1892,2
935,2
1796,2
1155,2
1723,2
626,2
1732,2
565,2
1149,2
9,2
1102,2
913,2
808,2
543,2
1508,2
1288,2
587,2
1078,2
388,2
1694,2
1376,2
1511,2
1590,2
250,2
443,2
1864,2
165,2
505,2
264,2
51,2
107,2
1083,2
1828,2
1871,2
478,2
1621,2
1264,2
499,2
1205,2
1997,2
466,2
969,2
711,2
1002,2
749,2
1767,2
198,2
1906,2
1080,2
1303,2
1355,2
190,2
1214,2
1558,2
1246,2
1138,2
151,2
1484,2
1712,2
187,2
1097,2
729,2
240,2
145,2
562,2
255,2
95,2
1634,2
1743,2
1395,2
1394,2
1539,2
412,2
1517,2
1662,2
1824,2
1185,2
426,2
243,2
680,2
1440,2
343,2
954,2
1346,2
1585,2
1672,2
1054,2
1397,2
1998,2
706,2
56,2
1510,2
1533,2
422,2
1737,2
149,2
533,2
183,2
1024,2
1411,2
1588,2
1150,2
1318,2
1068,2
946,2
1700,2
1896,2
1337,2
951,2
823,2
1630,2
109,2
1895,2
1788,2
1082,2
393,2
818,2
456,2
1623,2
360,2
1921,2
709,2
439,2
174,2
1146,2
